	rna_bhi_rep1	rna_bhi_rep2	rna_bhi_rep3	rna_serum_rep1	rna_serum_rep2	rna_serum_rep3
EFM745_00075	20047.7017017978	22129.3034069996	24696.5375123226	10212.005715265	10842.6439519689	10516.6256985956
EFM745_00076	10881.3968303659	10814.8412921649	10496.7726132126	13446.7287705401	12604.9687342496	12391.8973792494
EFM745_00077	2189.2268970763	2179.83386152129	1900.1152806789	46578.1695050787	39541.6683773153	42247.3287647235
EFM745_00078	47.4134938142305	44.4308898562991	62.5103199387836	48.3653856609302	49.3925107141442	52.1204267453409
EFM745_00079	7831.43266096973	8051.96534538645	7681.82376136607	2258.20288764486	2149.56206627956	2175.23005498412
EFM745_00080	9978.71685197959	9196.2874473997	9523.39763130865	5466.44013648657	5419.34627555591	5342.87558248668
EFM745_00081	2921.40065732297	3052.13010727149	3168.18177086565	3762.1360703395	3730.12240913217	3812.23692765922
EFM745_00082	687.495660306342	612.058176591875	684.636837424773	330.496802016357	401.067186998851	377.607173359102
EFM745_00083	9806.38703792402	9787.49030834475	9682.15399940715	8614.79643165283	8550.83145483265	8240.34583665624
EFM745_00084	1905.65773214888	1858.84335113088	1777.07909540256	1729.63831577898	1704.04161963798	1794.43183508959
EFM745_00085	562.579340065004	583.94883811136	574.49960705644	635.659354400797	594.685828998297	558.433143700081
EFM745_00086	3266.97208339208	3500.06601725132	3444.02096043679	1661.69646449339	1733.67712606646	1711.46462516844
EFM745_00087	452.251787151122	683.69165207448	567.554015952131	571.172173519557	580.855925998336	581.83415162656
EFM745_00088	719.408588835151	797.942511704964	790.805158590643	3780.56097916271	3554.28507098982	3990.93553364324
EFM745_00089	7286.17748210608	7103.5018598826	7084.50292639548	8962.56658569095	8595.28471447538	8432.87231096046
EFM745_00090	8756.90758830519	9361.31646686596	8363.483916889	19467.0677285244	16908.0442676659	17423.1140834425
EFM745_00091	9156.27509389428	9727.64461996687	9325.94439848615	18443.3337320347	19253.2006763734	18242.1493608693
EFM745_00092	955.564259948338	885.897538563352	898.957934357745	386.923085287442	375.383081427496	392.498723857771
EFM745_00093	281.745569011485	268.398844846215	244.087915951441	558.505048703599	548.256868927001	582.897833805037
EFM745_00094	644.641156281942	723.588777659728	720.357020246935	329.345245214906	375.383081427496	374.416126823673
EFM745_00095	581.72709718229	544.958465380322	527.864923927506	1020.27932608534	848.563334068998	931.785588345278
EFM745_00098	20.0595550752514	28.1093384805158	25.7979098160059	23.0311360290144	25.684105571355	24.4646901049559
EFM745_00099	1752.4756752106	1711.04263589462	1620.3071819053	2800.58614112815	2893.41327763457	2913.42548684671
EFM745_00100	5220.04330935519	5078.72273643125	4982.96550369161	6839.09584381582	6253.09185641066	6553.34590159276
EFM745_00101	2970.63774705313	2781.91775671685	2558.95420828767	1248.28757277258	1210.11651249653	1189.19667553655
EFM745_00102	4354.74704724548	4287.12749470576	4203.07484540774	1736.54765658769	1605.25659820969	1678.49047763567
EFM745_00103	4826.14659151389	4860.1952985666	4527.53317270904	1369.20103692491	1530.17998192419	1564.6764845387
EFM745_00104	18421.0541447865	18827.8162648203	19350.4168166057	4013.17545305576	3911.88684856022	3869.67576529694
EFM745_00105	9785.4156848908	10205.5033741356	9991.72891719922	3569.82608449723	3517.73461306135	3497.38700283022
EFM745_00106	811.500182589714	862.321964353887	949.561526689141	173.885077019059	158.056034285262	143.597094094306
EFM745_00108	10539.4725961287	11639.0796366419	11141.7203586127	7194.9268954641	7462.22051869291	7081.9959442955
EFM745_00109	7070.99316402611	7433.5598988151	6826.52382823542	3061.98953505746	3327.07952170476	3065.53203836882
EFM745_00110	6684.39082984853	6087.03191031298	5636.8432947973	2892.71068524421	2755.11424763497	2740.04529175506
EFM745_00111	4299.12737180955	4525.60349536304	4532.49430921212	1627.14976044987	1698.11451835228	1584.88644592975
EFM745_00112	1912.95211581261	1932.29033232191	1949.72664570968	730.087012119756	756.69326414069	663.737679369239
EFM745_00113	3639.89744820016	3402.13670899662	3224.73872700074	1259.80314078709	1260.49687342496	1264.71811020837
EFM745_00114	4333.77569421226	4499.30766259094	4435.25603375179	1609.87640842811	1705.02946985226	1575.31330632347
EFM745_00115	3926.20200700147	4278.96671901787	3819.08288006949	1384.17127534377	1363.23329571038	1382.78683201925
EFM745_00116	2517.47416194405	2432.81790784593	2491.4827518458	939.670349983787	1023.41282199707	922.212448738991
EFM745_00117	3065.4647346816	3077.51918718937	3096.74140522133	1590.29994280344	1774.17898485206	1617.86059346252
EFM745_00118	6509.32562191907	6758.93577528272	6633.03950461537	2108.50050345627	1999.40883370856	1965.68466582428
EFM745_00120	19103.0790173451	18899.4497403029	19001.152806789	4815.81054366691	4682.41001570087	4636.59061597839
EFM745_00121	6757.33466648581	6704.53060403011	7222.42252118105	1696.24316853691	1674.40611320949	1660.40788060157
EFM745_00122	5039.50731367792	5068.74845503494	5108.97837086979	1144.64746064202	1167.63895328237	1203.02454385675
EFM745_00123	2107.16508085936	2322.19405963229	2442.86361411564	276.373632348173	340.808323927595	297.831009973376
EFM745_00124	6744.56949507429	6477.84239047757	6324.45681412392	2419.42083984796	2311.56950142195	2241.17835004966
EFM745_00125	12476.1314588484	12835.9934041994	12551.6753527875	6517.81149621107	6827.03283090902	6557.60063030666
EFM745_00126	6936.04706624714	7157.90703113521	6988.25687823576	3448.91262034491	3486.1234062043	3397.40087805344
EFM745_00127	19574.4785616135	18045.2885516369	17798.5733184429	11387.7452095462	11460.0503358957	11136.7524086473
EFM745_00128	3951.73234982452	3697.73813946914	3861.74865399597	2044.01332257503	2007.31163542282	2062.47974406563
EFM745_00129	7376.44547994471	7759.99092633077	7247.22820369644	2800.58614112815	3113.70387541965	2965.54591359205
EFM745_00130	3829.55142345708	3602.52908977707	3672.23323957838	1909.28117680529	1904.5752131374	1892.29059550942
EFM745_00131	2116.28306043902	2060.14248476554	2006.28360184477	1346.16990089589	1263.46042406781	1144.52202404055
EFM745_00132	3298.88501192088	2683.08169560794	2694.889348472	1936.91854004011	1714.90797199509	1746.56613705816
EFM745_00133	3254.20691198055	2390.20052369805	2434.92579571071	1576.48126118604	1524.25288063849	1594.45958553604
EFM745_00134	3524.09910753848	3404.85696755925	3140.39940644841	1917.34207441545	1884.81820885174	1782.73133112635
EFM745_00135	8100.41305856969	7946.78201429807	7806.84440124364	5701.35772398251	5029.14544091417	5204.59689928475
EFM745_00136	5221.86690527112	4827.55219581503	4795.43454387526	2136.13786669109	2363.92556277894	2331.59133522015
EFM745_00137	320.041083246056	304.668959014622	301.637099387146	1089.37273417238	1012.54646963996	1014.75279826643
EFM745_00138	3870.58233156555	4091.26887819636	4058.20965951786	8833.59222392847	8626.89592133243	8854.09045363709
EFM745_00139	28.2657366969451	36.2701141684074	45.6424558283182	21.8795792275637	21.7327047142235	19.1462792125742
EFM745_00147	5.47078774779583	6.3472699794713	3.96890920246245	24.1826928304651	32.5990570713352	37.2288762466721
EFM745_00151	17.3241612013535	15.4147985215732	12.898954908003	89.8214305131561	81.0037175711966	71.2667059579151
EFM745_00155	21.8831509911833	19.0418099384139	16.8678641104654	427.227573338217	498.864358212857	463.765429815686
EFM745_00156	23.7067469071153	28.1093384805158	39.6890920246245	363.891949258427	397.11578614172	359.524576325004
EFM745_00157	84.7972100908353	73.446981191025	77.3937294480178	1748.06322460219	1834.43784792332	1872.08063411837
EFM745_00158	1.82359591593194	0	0.992227300615613	21.8795792275637	33.5869072856181	27.655736640385
EFM745_00159	1.82359591593194	4.53376427105093	5.95336380369368	301.707881980089	285.488711927754	252.092676298894
EFM745_00160	7.29438366372777	4.53376427105093	5.95336380369368	367.34661966278	383.285883141759	409.517638713393
EFM745_00161	3.64719183186388	4.53376427105093	5.95336380369368	244.130041907553	265.731707642096	229.75535055089
EFM745_00162	8.20618162169374	2.72025856263056	5.95336380369368	365.043506059878	355.626077141839	373.352444645197
EFM745_00163	3.64719183186388	3.62701141684074	2.97668190184684	248.736269113355	243.01115271359	211.672753516793
EFM745_00164	6.3825857057618	4.53376427105093	4.96113650307806	256.79716672351	306.233566427694	307.404149579664
EFM745_00165	2.73539387389791	4.53376427105093	1.98445460123123	94.427657718959	104.712122713986	75.5214346718205
EFM745_00166	16.4123632433875	13.6012928131528	16.8678641104654	955.792145204097	969.08106021151	934.976634880707
EFM745_00167	5.47078774779583	1.81350570842037	0.992227300615613	280.979859553976	251.901804642136	245.710583228036
EFM745_00168	65.6494529735499	45.3376427105093	54.5725015338587	730.087012119756	721.130656426506	670.119772440097
EFM745_00169	12.7651714115236	19.9485627926241	14.8834095092342	233.766030694496	225.229848856498	245.710583228036
EFM745_00170	37.3837162766048	37.1768670226176	26.7901371166215	914.336100351871	890.053043068879	956.250278450234
EFM745_00171	0.911797957965971	3.62701141684074	2.97668190184684	40.3044880507752	47.4168102855785	48.9293802099118
EFM745_00172	4.55898978982986	1.81350570842037	1.98445460123123	88.6698737117054	80.0158673569137	89.3493029920129
EFM745_00173	59.2668672677881	41.7106312936685	46.6346831289338	1076.70560935642	946.360505283004	1036.02644183596
EFM745_00174	24.6185448650812	21.7620685010445	20.8367733129279	458.319606977386	442.556895998732	497.803259526929
EFM745_00175	13.6769693694896	17.2283042299935	12.898954908003	240.6753715032	232.144800356478	244.646901049559
EFM745_00176	3.64719183186388	6.3472699794713	0.992227300615613	131.277475365382	106.687823142552	97.8587604198237
EFM745_00177	366.54277910232	373.582175934597	444.517830675795	333.951472420709	378.346632070345	362.715622860433
EFM745_00178	77.5028264271075	63.472699794713	65.4870018406305	660.993604032713	722.118506640789	722.240199185438
EFM745_00179	10.0297775376257	18.1350570842037	21.8290006135435	31.0920336391694	31.6112068570523	41.4836049605774
EFM745_00184	27.3539387389791	23.5755742094648	22.8212279141591	240.6753715032	250.913954427853	216.991164409174
EFM745_00185	11.8533734535576	15.4147985215732	7.9378184049249	148.550827387143	136.323329571038	119.132403989351
EFM745_00186	20.9713530332173	25.3890799178852	30.759046319084	298.253211575736	309.197117070543	271.238955511468
EFM745_00187	10.0297775376257	9.97428139631204	6.94559110430929	89.8214305131561	120.517726142512	92.540349527442
EFM745_00188	26.4421407810132	27.2025856263056	27.7823644172372	385.771528485991	410.94568914168	425.472871390538
EFM745_00189	6.3825857057618	3.62701141684074	2.97668190184684	56.4262832710853	25.684105571355	31.9104653542903
EFM745_00190	19.1477571172854	23.5755742094648	19.8445460123123	321.284347604751	261.780306784965	259.538451548228
EFM745_00191	13.6769693694896	9.06752854210186	12.898954908003	114.004123343621	118.542025713946	124.450814881732
EFM745_00192	3.64719183186388	1.81350570842037	2.97668190184684	71.3965216899446	86.9308188568939	81.9035277426785
EFM745_00193	228.861287449459	233.942236386228	205.391051227432	5606.93006626355	5321.5491043419	5196.08744185694
EFM745_00194	112.151148829814	116.064365338904	113.11391227018	2517.30316797127	2685.96473263516	2678.35172540344
EFM745_00195	77.5028264271075	64.3794526489232	91.2849116566364	1548.84389795122	1759.36123163782	1682.74520634958
EFM745_00197	23.7067469071153	21.7620685010445	21.8290006135435	589.597082342769	678.653097212342	649.909811049047
EFM745_00198	0	1.81350570842037	0.992227300615613	40.3044880507752	30.6233566427694	40.4199227821011
EFM745_00199	4.55898978982986	10.8810342505222	7.9378184049249	127.82280496103	129.408378071058	159.552326771452
EFM745_00200	51.9724836040604	33.5498556057769	21.8290006135435	1468.23492184967	1288.15667942488	1309.39276170438
EFM745_00201	62.914059099652	52.5916655441908	77.3937294480178	2062.43823139824	2001.38453413712	1751.88454795054
EFM745_00202	17.3241612013535	19.9485627926241	12.898954908003	519.352117454275	529.487714855626	552.051050629223
EFM745_00203	33.7365244447409	31.7363498973565	33.7357282209308	1084.76650696658	1087.62308592546	880.728843778413
EFM745_00204	176.888803845398	175.003300862566	167.686413804039	6422.23228169066	6127.63487919673	6399.11198571369
EFM745_00205	942.799088536814	904.939348501765	952.538208590988	4898.72263337136	4581.64929384402	4801.46135364222
EFM745_00206	47.4134938142305	64.3794526489232	65.4870018406305	2615.18549609458	2509.13954427853	2676.22436104648
EFM745_00207	263.509609852166	204.926145051502	214.321096932972	3384.42543946367	3333.00662299045	3492.06859193784
EFM745_00208	25.5303428230472	34.4566084599871	24.8056825153903	1378.41349133651	1754.4219805664	1428.52516569373
EFM745_00209	816.059172379544	809.730298809696	875.144479142971	715.116773700897	761.632515212104	757.341711075157
EFM745_00210	404.838293336891	426.173841478787	381.015283436395	385.771528485991	391.188684856022	349.951436718717
EFM745_00211	175.065207929466	177.723559425196	166.694186503423	466.380504587542	490.961556498594	441.428104067683
EFM745_00212	961.9468456541	1098.98445930275	1103.35675828456	757.724375354574	740.887660712164	740.322796219536
EFM745_00213	22815.9203021825	24341.7803712724	23691.411256799	29712.4685910315	29709.5951945578	29173.6111090707
EFM745_00214	2723.54050044436	2991.3776660394	2990.57308405546	938.518793182337	861.405386854676	836.054192282407
EFM745_00215	1469.81830824115	1547.82712213679	1642.13618251884	3622.79769736396	3055.42071277696	3155.94502353931
EFM745_00216	172.329814055569	152.334479507311	160.740822699729	480.19918620495	464.289600712956	480.784344671308
EFM745_00217	385.690536219606	454.283179959303	474.284649694263	1090.52429097383	1076.75673356834	1017.94384480186
EFM745_00218	5609.38103740666	5648.16352887525	5265.75028436706	2115.40984426497	2176.2340220652	2192.24896983975
EFM745_00219	3846.87558465843	3597.08857265181	3443.02873313618	1959.94967606912	1904.5752131374	1944.41102225476
EFM745_00220	4689.37689781899	5005.27575524023	4858.93709111466	2934.16673009643	2916.13383256308	2901.72498288347
EFM745_00221	5199.07195632197	5057.86742078442	4973.04323068545	3924.50557934405	3851.62798548897	3587.79998800071
EFM745_00222	3244.17713444293	3539.96314283657	3596.8239647316	3141.44695435756	3163.0963861338	3038.93998390692
EFM745_00223	11831.4903025664	9986.06918341678	9642.46490738253	3043.56462623425	2807.47030899196	2809.18463335603
EFM745_00224	4054.76551907467	3743.98253503386	3702.99228589747	604.567320761628	586.783027284034	625.445120944091
EFM745_00226	166.859026307773	152.334479507311	126.012867178183	135.883702571185	117.554175499663	123.387132703256
EFM745_00228	25.5303428230472	27.2025856263056	25.7979098160059	27.6373632348173	30.6233566427694	36.1651940681957
EFM745_00229	25.5303428230472	36.2701141684074	26.7901371166215	33.3951472420709	46.4289600712956	35.1015118897194
EFM745_00230	20.0595550752514	25.3890799178852	29.7668190184684	41.4560448522259	49.3925107141442	56.3751554592463
EFM745_00231	12507.1325894192	11603.7162753277	11059.3654926616	11767.7589540249	11553.8961062526	12079.1748187774
EFM745_00232	5270.19219704331	4474.82533552727	4503.71971749427	3612.43368615091	3535.51591691845	3585.67262364376
EFM745_00233	490.547301385692	497.807316961392	503.059241412116	317.829677200399	277.585910213491	316.977289185951
EFM745_00234	34.6483224027069	31.7363498973565	25.7979098160059	32.2435904406202	20.7448544999406	38.2925584251484
EFM745_00235	296.334336338941	315.549993265145	289.730371779759	1872.43135915887	1860.12195349467	2157.14745795003
EFM745_00236	61.0904631837201	68.0064640657639	62.5103199387836	468.683618190443	536.402666355606	516.949538739503
EFM745_00237	3401.91818117104	3908.1048016459	3867.70201779966	6205.73960301793	6294.58156541054	6414.00353621236
EFM745_00238	14586.9437315396	15365.8338674458	15601.7820748799	15457.346945873	14832.5709674575	14682.005109509
EFM745_00239	8432.3075152693	8304.94939171109	8474.61337455795	8849.71401914878	8856.07717104606	8522.22161395247
EFM745_00240	837.942323370728	879.55026858388	899.950161658361	844.091135463378	812.012876140531	761.596439789063
EFM745_00241	419.427060664347	393.530738727221	387.960874540705	696.691864877685	739.899810497881	686.075005117242
EFM745_00242	780.499052018871	849.627424394944	886.058979449742	540.080139880388	462.31390028439	468.020158529592
EFM745_00243	2507.44438440642	2568.83083597746	2436.91025031195	435.288470948372	438.605495141601	452.064925852446
EFM745_00244	49.2370897301624	48.96465412735	55.5647288344743	32.2435904406202	21.7327047142235	19.1462792125742
EFM745_00245	463.193362646713	408.038784394584	427.649966565329	267.161177936567	260.792456570682	258.474769369752
EFM745_00246	113.06294678778	103.369825379961	110.137230368333	133.580588968283	136.323329571038	156.361280236023
EFM745_00247	88628.5851102083	89757.6515325579	90628.0571836288	10429.6499507392	10490.9692756842	10595.3381798029
EFM745_00248	205681.559762048	199992.502771744	174992.183418471	27303.4117623966	23992.9060045027	27603.6162136396
EFM745_00250	42111.3886886584	46637.0195505925	43331.5584451844	7509.30190226014	7438.51211355012	7547.88873846814
EFM745_00251	49869.8775129908	54766.0588885868	52300.301015449	8330.36190169451	8497.48754326138	8597.74304862429
EFM745_00252	1212.69128409474	1045.48604090434	1061.68321165871	1578.78437478894	1538.08278363845	1635.94319049662
EFM745_00253	1348.54917983167	1353.78201133581	1392.0949027637	2012.92128893586	2127.82936156533	1907.18214600809
EFM745_00254	1289.28231256388	1161.55040624325	1271.0431720886	1224.10487994212	1179.49315585376	1257.27233495904
EFM745_00255	730.350164330743	618.405446571347	698.528019633392	1331.19966247703	1317.79218585337	1254.08128842361
EFM745_00256	5037.68371776199	4862.00880427502	5080.20377915194	1582.23904519329	1666.50331149523	1671.04470238634
EFM745_00257	97.5623815023589	75.2604868994454	100.214957362177	93.2761009175083	149.165382356716	139.342365380401
EFM745_00258	516.07764420874	465.164214209825	455.432330982566	323.587461207652	281.537311070622	331.86883968462
EFM745_00259	1510.84921634961	1577.74996632572	1672.89522883792	3983.23497621804	4455.20446641581	4151.55154259317
EFM745_00260	1315.7244533449	1211.42181322481	1488.34095092342	561.959719107951	648.029740569572	628.63616747952
EFM745_00262	1023.94910679579	1118.02626924116	1111.29457668949	299.404768377187	300.306465141997	297.831009973376
EFM745_00263	181.447793635228	175.910053716776	174.632004908348	170.430406614707	178.800888785202	156.361280236023
EFM745_00264	128.563512073202	140.546692402579	141.888503988033	202.673997055327	232.144800356478	199.972249553553
EFM745_00265	42.8545040244006	40.8038784394584	49.6113650307806	134.732145769734	132.371928713907	131.896590131067
EFM745_00266	299.981528170805	377.209187351437	312.551599693918	295.950097972835	327.966271141918	309.531513936616
EFM745_00267	168.682622223705	183.164076550458	174.632004908348	269.464291539468	276.598059999208	249.965311941941
EFM745_00268	720.320386793117	610.244670883455	651.893336504458	641.417138408051	638.151238426744	643.527717978188
EFM745_00269	4536.19484088071	3979.7382771285	4073.09306902709	2479.3017935234	2505.1881434214	2292.23509461652
EFM745_00270	1657.64868758214	1697.44134308147	1709.6076389607	992.64196285052	955.25115721155	939.231363594612
EFM745_00271	1424.22841034285	1059.99408657171	979.32834570761	460.622720580288	423.787741927358	419.09077831968
EFM745_00273	632.787782828384	572.161051006627	583.42965276198	252.190939517708	273.634509356359	282.939459474708
EFM745_00274	1764.32904866415	1771.7950771267	1803.86923251918	537.777026277486	508.742860355686	550.987368450746
EFM745_00275	5450.72819272058	4478.45234694411	4938.31527516391	2113.10673066207	1970.76117749436	2015.67772821267
EFM745_00276	4644.69879787866	4490.24013404884	4393.58248712593	2299.65893249709	2445.91713056442	2292.23509461652
EFM745_00277	1358.5789573693	1259.47971449795	1206.54839754859	1842.49088232115	1807.76589213768	1688.06361724196
EFM745_00278	818.794566253442	762.579150390766	814.618613805418	1129.67722222316	1093.55018721115	992.415472518429
EFM745_00279	893.561998806652	867.762481479148	855.299933130658	575.77840072536	623.3334852125	565.878918949415
EFM745_00280	5932.15751452661	6313.72012386552	6798.74146381818	3327.99915619258	3065.29921491979	3222.95700078332
EFM745_00282	7945.40740571547	8592.39004649572	8619.47856044783	12395.3574108155	12501.2444617499	12369.5600535014
EFM745_00283	537.048997241957	581.228579548729	586.406334663827	369.649733265681	344.759724784727	351.015118897194
EFM745_00284	4352.92345132955	5052.42690365915	4881.75831902882	11786.1838628481	12237.4884545364	12122.7857880949
EFM745_00285	5446.16920293075	5828.60734686307	6012.89744173061	27612.0289851854	25858.9550592831	25782.5923240881
EFM745_00286	597.227662467711	683.69165207448	712.41920184201	195.764656246622	191.64294157088	198.908567375076
EFM745_00287	10315.170298469	9525.438733478	8894.32552271835	5477.95570450107	5261.29024127065	5297.1372488122
EFM745_00288	6144.60643873268	6226.67184986135	6232.17967516666	4031.60036187897	3782.47847048917	3976.04398314458
EFM745_00289	802.382203010055	772.553431787078	823.548659510959	331.648358817807	366.49242949895	344.633025826336
EFM745_00290	1541.85034692046	1524.25154792732	1508.18549693573	1292.04673122771	1275.3146266392	1162.60462107464
EFM745_00291	445.86920144536	465.164214209825	445.51005797641	323.587461207652	331.917671999049	304.213103044235
EFM745_00292	427.63324228604	420.733324353526	357.201828221621	264.858064333666	260.792456570682	299.958374330329
EFM745_00293	14488.4695520793	14218.7915068699	14210.6793994168	19887.3859610539	20041.5051473712	19691.9481701326
EFM745_00294	8226.24117676899	7663.87512378449	7235.32147608905	5860.27256258271	5995.26295048283	5703.46384099016
EFM745_00295	17927.7714495269	17881.1662850249	16728.9522883792	8169.14394949141	8713.82674018933	8097.81242474041
EFM745_00296	7881.58154865785	7236.79452945149	7091.44851749979	2056.68044739099	2179.19757270804	1930.58315393457
EFM745_00297	1670.41385899366	1930.47682661349	1743.34336718163	7959.56061162737	7183.64675826514	7184.10943342923
EFM745_00298	1116.95249850831	1185.12598045271	1105.34121288579	3643.52571979008	3457.4757499901	3515.46959986432
EFM745_00299	2798.30793299757	2630.49003006375	2715.72612178493	4199.72765489077	3991.90271591714	4095.17638713393
EFM745_00300	28832.8750267999	29001.5832890586	27460.8827718377	45816.9904593198	44842.4726271573	46149.9786775532
EFM745_00301	1130.6294678778	1146.13560772167	1200.59503374489	693.237194473333	814.97642678338	727.55861007782
EFM745_00302	1249.16320241338	1149.76261913852	1125.1857588981	785.361738589391	858.441836211827	784.997447715542
EFM745_00303	601.786652257541	525.916655441908	521.911560123812	268.312734738018	227.205549285064	194.653838661171
EFM745_00304	1033.97888433341	901.312337084925	934.678117179907	176.18819062196	176.825188356636	179.762288162502
EFM745_00305	1080.48058018968	1196.00701470323	1161.89816902088	915.487657153322	915.737148640234	960.505007164139
EFM745_00307	156.829248770147	154.147985215732	185.54650521512	893.608077925758	936.482003140175	991.351790339953
EFM745_00308	2464.58988038202	2806.40008378053	2730.60953129417	14802.1111258476	13478.2283236757	13123.7107180411
EFM745_00309	534.313603368059	419.826571499316	480.238013497957	1689.33382772821	1913.46586506595	1958.23889057495
EFM745_00310	810.588384631748	769.833173224448	750.123839265403	526.261458262979	516.645662069949	552.051050629223
EFM745_00311	8388.54121328694	8070.10040247065	8001.3209521643	1541.93455714251	1544.00988492415	1434.90725876459
EFM745_00312	7061.87518444645	7801.70155762444	7702.660534679	664.448274437065	689.519449569454	648.84612887057
EFM745_00313	11.8533734535576	16.3215513757833	22.8212279141591	5.7577840072536	7.90280171426308	5.31841089238172
EFM745_00314	36.4719183186388	29.9228441889361	20.8367733129279	20.728022426113	23.7084051427892	18.0825970340979
EFM745_00315	15.5005652854215	14.508045667363	17.860091411081	6.90934080870432	6.9149514999802	10.6368217847634
EFM745_00316	14.5887673274555	8.16077568789167	18.8523187116966	13.8186816174086	6.9149514999802	11.7005039632398
EFM745_00317	4.55898978982986	6.3472699794713	4.96113650307806	1.15155680145072	0.987850214282885	6.38209307085807
EFM745_00318	21.8831509911833	42.6173841478787	38.6968647240089	28.788920036268	25.684105571355	31.9104653542903
EFM745_00319	41.0309081084687	32.6431027515667	44.6502285277026	20.728022426113	25.684105571355	27.655736640385
EFM745_00320	547.990572737549	634.72699794713	649.908881903226	4447.31236720268	4472.9857702729	4440.87309513874
EFM745_00321	845.236707034455	736.283317618671	955.514890492835	337.406142825061	360.565328213253	335.059886220048
EFM745_00322	2659.71464338674	2484.50282053591	2720.68725828801	1260.95469758854	1260.49687342496	1316.83853695371
EFM745_00323	1280.16433298422	1212.32856607902	1311.72449141384	1794.12549666022	1597.35379649542	1626.37005089033
EFM745_00324	855.266484572081	704.546967721314	702.496928835854	990.338849247619	925.615650783063	998.797565589288
EFM745_00325	894.473796764618	1059.0873337175	1005.12625552362	3622.79769736396	3712.34110527508	3812.23692765922
EFM745_00326	1373.16772469675	1277.61477158215	1345.46021963477	5172.79315211663	4733.77822684358	4762.10511303859
EFM745_00327	7067.34597219424	7599.49567113557	7226.39143038351	17000.433059817	16260.0145270963	16031.8177939955
EFM745_00328	3149.35014681446	2955.107551871	2951.87621933145	4693.74552271313	4432.4839114873	4405.77158324902
EFM745_00329	4008.26382321841	3545.40365996183	3571.02605491559	7044.07295447405	6620.5721361239	6629.93101844306
EFM745_00330	687.495660306342	609.337918029245	636.017699694608	1596.0577268107	1558.82763813839	1562.54912018175
EFM745_00331	440.398413697564	434.334617166679	469.323513191185	228.008246687243	209.424245427972	216.991164409174
EFM745_00335	217.919711953867	190.418099384139	172.647550307117	104.791668932015	105.699972928269	95.731396062871
EFM745_00336	38.2955142345708	20.8553156468343	30.759046319084	25.3342496319158	16.793453642809	21.2736435695269
EFM745_00337	162.300036517943	126.038646735216	128.98954908003	93.2761009175083	74.0887660712164	77.6487990287732
EFM745_00338	4.55898978982986	8.16077568789167	7.9378184049249	4.60622720580288	0	1.06368217847634
EFM745_00339	30.089332612877	43.5241370020889	36.7124101227777	27.6373632348173	24.6962553570721	18.0825970340979
EFM745_00340	29.1775346549111	29.9228441889361	26.7901371166215	16.1217952203101	16.793453642809	14.8915504986688
EFM745_00341	37.3837162766048	39.8971255852482	49.6113650307806	21.8795792275637	18.7691540713748	29.7831009973376
EFM745_00342	20.9713530332173	35.3633613141972	24.8056825153903	25.3342496319158	14.8177532142433	9.5731396062871
EFM745_00343	45.5898978982986	45.3376427105093	47.6269104295494	43.7591584551273	46.4289600712956	39.3562406036247
EFM745_00344	4.55898978982986	4.53376427105093	7.9378184049249	8.06089761015504	6.9149514999802	8.50945742781076
EFM745_00345	15.5005652854215	20.8553156468343	12.898954908003	8.06089761015504	9.87850214282885	15.9552326771452
EFM745_00346	30.089332612877	44.4308898562991	43.658001227087	61.0325104768881	43.4654094284469	45.7383336744828
EFM745_00347	82.9736141749034	93.3955439836491	82.3548659510959	69.0934080870432	65.1981141426704	63.8209307085807
EFM745_00348	485.988311595863	554.932746776634	532.826060430584	356.982608449723	374.395231213213	419.09077831968
EFM745_00349	68.3848468474478	68.9132169199741	63.5025472393992	185.400645033566	155.092483642413	199.972249553553
EFM745_00350	158.652844686079	126.945399589426	140.896276687417	137.035259372636	131.384078499624	156.361280236023
EFM745_00351	173.241612013535	176.816806570986	169.67086840527	128.974361762481	113.602774642532	121.259768346303
EFM745_00352	144.975875316589	166.842525174674	141.888503988033	85.2152033073533	78.0401669283479	89.3493029920129
EFM745_00353	270.803993515893	274.746114825686	266.9091438656	153.157054592946	135.335479356755	144.660776272783
EFM745_00354	337.365244447409	306.482464723043	346.287327914849	146.247713784241	142.250430856735	134.023954488019
EFM745_00355	6756.42286852785	8450.93660123893	8630.3930607546	4871.08527013654	5113.11270912821	4778.06034571574
EFM745_00356	4753.20275487661	4511.09544969567	4408.46589663517	3705.70978706842	3693.57195120371	3572.90843750204
EFM745_00357	1325.75423088252	1194.19350899481	1166.85930552396	594.203309548571	539.366216998455	556.305779343128
EFM745_00358	299.981528170805	287.440654784629	318.504963497612	209.583337864031	186.703690499465	197.8448851966
EFM745_00359	282.657366969451	284.720396221998	235.1578702459	140.489929776988	154.10463342813	144.660776272783
EFM745_00360	169.594420181671	207.646403614133	177.608686810195	70.2449648884939	57.2953124284073	64.884612887057
EFM745_00361	496.929887091454	476.045248460348	514.965969019503	476.744515800598	467.253151355805	476.529615957402
EFM745_00362	497.84168504942	524.103149733487	529.849378528737	555.050378299247	495.900807570008	536.095817952078
EFM745_00363	286.304558801315	349.099848870922	321.481645399459	251.039382716257	243.01115271359	263.793180262133
EFM745_00364	257.127024146404	246.636776345171	266.9091438656	169.278849813256	184.7279900709	165.93441984231
EFM745_00365	56.5314733938902	59.8456883778723	68.4636837424773	21.8795792275637	26.6719557856379	28.7194188188613
